id,SalePrice
2736,127930.17507083931
2737,136903.19633035804
2738,126165.62699844858
2739,119862.40330010929
2740,141750.3707051148
2741,137871.9422038753
2742,147259.37834977705
2743,144058.79045398074
2744,169620.08360899144
2745,174385.65425236447
2746,142918.89286249795
2747,136415.28906495988
2748,149889.12002543663
2749,103093.43439315727
2750,130608.29916195852
2751,105264.30185322685
2752,133493.45512302784
2753,183522.28204264824
2754,158537.39271773028
2755,241346.9223028756
2756,130500.07881713795
2757,93766.38817394938
2758,48818.88430268946
2759,85042.44939812412
2760,162872.8679025568
2761,133466.18456462972
2762,142390.668313946
2763,133589.3810105115
2764,180992.80689692957
2765,107828.93321803639
2766,263468.8317582251
2767,101197.97227412417
2768,32438.66073914885
2769,129667.49282520273
2770,143341.1701838085
2771,142928.10409824993
2772,98243.08287873091
2773,109842.3633765182
2774,167471.40558740904
2775,148714.38610326836
2776,131193.48780358088
2777,140000.2654143586
2778,136814.76289797525
2779,118410.64843685488
2780,122637.31447934796
2781,104821.74191580825
2782,97470.14977255903
2783,80800.14376949548
2784,112571.70191388586
2785,135178.93073480538
2786,134396.70847260783
2787,52197.32770212047
2788,119145.30296967924
2789,62205.906586701705
2790,177548.60284131617
2791,90255.72864035491
2792,96843.55715285183
2793,71308.90094969746
2794,147670.40849711045
2795,100101.22921915905
2796,135125.5600503618
2797,109735.05609630984
2798,238353.2441170458
2799,118540.84147435204
2800,125796.76612460363
2801,62177.19225224193
2802,121883.99993507484
2803,116391.39682670166
2804,178808.01288909087
2805,84329.80658146326
2806,63156.82167833421
2807,72525.86981470452
2808,194857.7374759774
2809,160429.08396860515
2810,135968.04699563238
2811,127307.67876751834
2812,165942.612993926
2813,179222.9569302498
2814,147776.42318706642
2815,147595.6935372814
2816,102208.9270759783
2817,230502.68550051143
2818,141570.29826147895
2819,127825.4441770621
2820,176436.6904296124
2821,133776.73892172994
2822,92036.3153625414
2823,172758.7360163085
2824,332675.1133938136
2825,169429.45098260266
2826,108073.56381467736
2827,136228.5553621472
2828,134494.97379697667
2829,212209.88026297462
2830,210085.68493170867
2831,230178.38658395043
2832,188697.1862443023
2833,262417.3785889066
2834,276778.6055513019
2835,230149.31378369054
2836,222172.65187516657
2837,196983.43266947736
2838,155777.3364965871
2839,145801.49374994828
2840,137176.94014101295
2841,207869.83952688228
2842,198558.75637832162
2843,226495.5249944329
2844,154768.50648120343
2845,180388.8459889638
2846,115814.46017829688
2847,205122.873046177
2848,219323.93480283328
2849,222997.3875881824
2850,193636.1555808792
2851,280688.33605987625
2852,212689.7351045897
2853,230416.97083515947
2854,240861.0282224424
2855,141416.6254667613
2856,205539.08601169067
2857,206993.14654208906
2858,194054.42619268617
2859,215045.8742725097
2860,70240.15576612853
2861,133771.9170278691
2862,132410.6136580771
2863,189124.76716737385
2864,145984.43029115963
2865,258464.53166293874
2866,139108.7225769236
2867,125226.99216319606
2868,84498.42704302409
2869,103048.15779610435
2870,107477.01809085431
2871,102561.46754513157
2872,65603.14953291771
2873,39661.8690471272
2874,80734.46208203545
2875,149483.49416892958
2876,122663.2971084958
2877,160701.8046478639
2878,155265.13710338477
2879,163787.70629749994
2880,145503.35609760377
2881,99211.11024195781
2882,141090.9139421849
2883,208856.19280870236
2884,198618.57527803228
2885,191182.46191762396
2886,184344.33150347628
2887,255651.877020001
2888,118515.73534267212
2889,140585.10421580588
2890,28761.421268540667
2891,76779.61086830922
2892,152030.1475455452
2893,-43505.31501539491
2894,60001.62761868785
2895,-8340.577374621615
2896,298997.11675547133
2897,264040.4137568044
2898,215357.91780909232
2899,131220.2175809815
2900,193167.03064590052
2901,165649.20958247874
2902,215536.35838817395
2903,176085.81367184504
2904,310372.4343778378
2905,355956.87877443834
2906,33674.42127500923
2907,199980.41430068307
2908,103260.29217659662
2909,102393.41376568978
2910,125180.07069649192
2911,74683.1236361029
2912,69096.58658142468
2913,158784.549352003
2914,59838.896480452386
2915,62845.25650105777
2916,74167.89770931422
2917,68076.08511640917
2918,178064.50892275537
2919,105138.53720652573
